id,account_number,symbol,client_order_id,side,executions,type,state,average_price,filled_asset_quantity,created_at,updated_at,market_order_config,limit_order_config,stop_loss_order_config,stop_limit_order_config
1178275f-9942-4f5d-9b88-dfafaa6dac29,93ca4ed0-498f-4d78-af96-4ba782cdbd5e,JPM,648bbafd-86a1-4b16-83b0-591381cca25a,buy,"{'effective_price': '1496.75', 'quantity': '30.12', 'timestamp': '2024-11-18T06:59:31.958618'}",limit,closed,729.17,70.48,2024-11-18T06:59:31.958618,2024-11-18T07:31:31.958618,{'asset_quantity': 14.06},"{'quote_amount': 8713.93, 'asset_quantity': 43.66, 'limit_price': 257.47, 'time_in_force': 'gtc'}","{'quote_amount': 2093.56, 'asset_quantity': 10.34, 'stop_price': 1306.54, 'time_in_force': 'gtc'}","{'quote_amount': 2441.95, 'asset_quantity': 85.71, 'limit_price': 483.79, 'stop_price': 1488.54, 'time_in_force': 'day'}"
a371c97f-7fed-4e0f-9907-cfb9091bd524,3e32b555-132b-455b-9ea1-c1e5198084a4,DIS,995208d9-ad07-4b41-b79d-c314e34b3c22,sell,"{'effective_price': '601.36', 'quantity': '36.06', 'timestamp': '2024-10-30T13:38:32.958730'}",limit,open,939.28,77.38,2024-10-30T13:38:32.958730,2024-10-30T14:12:32.958730,{'asset_quantity': 27.39},"{'quote_amount': 2642.41, 'asset_quantity': 10.3, 'limit_price': 1263.65, 'time_in_force': 'gtc'}","{'quote_amount': 307.56, 'asset_quantity': 8.58, 'stop_price': 1210.09, 'time_in_force': 'gtc'}","{'quote_amount': 4468.93, 'asset_quantity': 77.69, 'limit_price': 1085.35, 'stop_price': 1913.87, 'time_in_force': 'day'}"
742e630f-da53-4a96-90dc-88cbfa26d378,dc18c9a2-e7aa-4ade-82ba-ca837903ef09,NVDA,217750bf-5e76-4717-851f-fa0d3be28b7a,sell,"{'effective_price': '188.54', 'quantity': '88.75', 'timestamp': '2024-11-20T03:45:47.958837'}",market,closed,205.33,2.7,2024-11-20T03:45:47.958837,2024-11-20T03:58:47.958837,{'asset_quantity': 47.87},"{'quote_amount': 514.46, 'asset_quantity': 60.64, 'limit_price': 835.69, 'time_in_force': 'gtc'}","{'quote_amount': 3203.62, 'asset_quantity': 62.92, 'stop_price': 487.42, 'time_in_force': 'day'}","{'quote_amount': 2566.86, 'asset_quantity': 65.14, 'limit_price': 1790.12, 'stop_price': 190.57, 'time_in_force': 'gtc'}"
b84dcd8f-ee61-4b52-97eb-25a58d5d3950,98a5ee50-d7a3-4edb-9ac9-160670152390,GOOGL,a268fed0-518e-4c8e-820f-98dc8c8f982f,buy,"{'effective_price': '437.03', 'quantity': '63.68', 'timestamp': '2024-11-14T01:37:02.958935'}",stop_loss,closed,1810.16,11.76,2024-11-14T01:37:02.958935,2024-11-14T02:43:02.958935,{'asset_quantity': 73.86},"{'quote_amount': 2250.48, 'asset_quantity': 33.91, 'limit_price': 1337.81, 'time_in_force': 'gtc'}","{'quote_amount': 8404.66, 'asset_quantity': 40.38, 'stop_price': 1630.34, 'time_in_force': 'day'}","{'quote_amount': 2705.11, 'asset_quantity': 54.62, 'limit_price': 1280.39, 'stop_price': 1333.72, 'time_in_force': 'day'}"
d64eb485-dea8-41a0-bace-c85ae5d828e7,79db34f1-56b0-4529-9b00-8878bf9262ae,DIS,f7eb1832-11c5-4f0d-ac26-8784d1d97e28,sell,"{'effective_price': '258.81', 'quantity': '76.91', 'timestamp': '2024-11-04T18:52:11.959057'}",limit,closed,1192.47,51.81,2024-11-04T18:52:11.959057,2024-11-04T19:40:11.959057,{'asset_quantity': 51.9},"{'quote_amount': 123.37, 'asset_quantity': 36.72, 'limit_price': 524.33, 'time_in_force': 'gtc'}","{'quote_amount': 167.71, 'asset_quantity': 47.53, 'stop_price': 642.4, 'time_in_force': 'gtc'}","{'quote_amount': 5392.82, 'asset_quantity': 59.13, 'limit_price': 170.62, 'stop_price': 1875.54, 'time_in_force': 'day'}"
3c810aac-a19e-4a14-93aa-02aafc6f6e01,441b2c51-90d0-44db-85df-323342705b4e,NVDA,8a5f770f-45d4-4d5c-aa72-d3e73d634e66,buy,"{'effective_price': '751.9', 'quantity': '64.68', 'timestamp': '2024-11-12T03:41:15.959450'}",limit,cancelled,544.94,64.95,2024-11-12T03:41:15.959450,2024-11-12T05:19:15.959450,{'asset_quantity': 81.43},"{'quote_amount': 6705.68, 'asset_quantity': 63.79, 'limit_price': 201.78, 'time_in_force': 'day'}","{'quote_amount': 2441.35, 'asset_quantity': 27.5, 'stop_price': 1759.05, 'time_in_force': 'day'}","{'quote_amount': 5579.12, 'asset_quantity': 88.48, 'limit_price': 314.22, 'stop_price': 1076.19, 'time_in_force': 'gtc'}"
4d202640-505e-4474-9b02-a32a9993f66f,a4a92fa9-edf0-4438-9d8f-0c6d03b5f287,MSFT,99d89213-f8db-4420-a405-798288cf576c,sell,"{'effective_price': '1009.58', 'quantity': '58.99', 'timestamp': '2024-10-30T08:29:34.959687'}",market,cancelled,1029.06,52.89,2024-10-30T08:29:34.959687,2024-10-30T08:48:34.959687,{'asset_quantity': 10.85},"{'quote_amount': 2511.09, 'asset_quantity': 81.68, 'limit_price': 1840.59, 'time_in_force': 'day'}","{'quote_amount': 1801.37, 'asset_quantity': 27.6, 'stop_price': 1113.39, 'time_in_force': 'gtc'}","{'quote_amount': 1731.98, 'asset_quantity': 73.42, 'limit_price': 1762.18, 'stop_price': 442.86, 'time_in_force': 'day'}"
d2eb04fd-ef4d-48c4-9caf-bbc50c2ba6cf,e7d4d74d-edeb-42c2-b6cd-989ab2a984ce,GOOGL,34b17e2f-8317-4b36-b96c-b043c4f5e301,buy,"{'effective_price': '255.33', 'quantity': '58.08', 'timestamp': '2024-11-26T12:38:51.959800'}",limit,open,742.62,56.84,2024-11-26T12:38:51.959800,2024-11-26T13:19:51.959800,{'asset_quantity': 56.79},"{'quote_amount': 5744.07, 'asset_quantity': 22.96, 'limit_price': 346.89, 'time_in_force': 'gtc'}","{'quote_amount': 3045.35, 'asset_quantity': 66.99, 'stop_price': 263.98, 'time_in_force': 'day'}","{'quote_amount': 639.92, 'asset_quantity': 68.35, 'limit_price': 1010.35, 'stop_price': 904.48, 'time_in_force': 'gtc'}"
6ca4ac66-9d0f-404e-b6ed-1874e28f3b04,83d27a5b-7a6a-4de8-847b-e09db50385a0,GOOGL,7f5bb120-389b-4253-b065-6a7c34475541,sell,"{'effective_price': '923.59', 'quantity': '56.06', 'timestamp': '2024-11-19T20:58:52.959916'}",limit,closed,997.7,86.51,2024-11-19T20:58:52.959916,2024-11-19T21:32:52.959916,{'asset_quantity': 68.2},"{'quote_amount': 6814.37, 'asset_quantity': 98.99, 'limit_price': 380.94, 'time_in_force': 'gtc'}","{'quote_amount': 3285.68, 'asset_quantity': 54.24, 'stop_price': 1863.85, 'time_in_force': 'day'}","{'quote_amount': 300.52, 'asset_quantity': 73.84, 'limit_price': 1822.75, 'stop_price': 514.92, 'time_in_force': 'day'}"
db15f241-f565-4b2e-a822-f1462b6d9bfe,bb8c9c41-b0dc-4d03-9089-b95354f94c6b,NVDA,c71b2f24-0644-4b02-a26d-6d3f26d39e91,buy,"{'effective_price': '1953.54', 'quantity': '28.7', 'timestamp': '2024-11-22T21:25:25.960139'}",stop_loss,cancelled,484.51,87.25,2024-11-22T21:25:25.960139,2024-11-22T22:09:25.960139,{'asset_quantity': 14.11},"{'quote_amount': 3950.8, 'asset_quantity': 93.16, 'limit_price': 1908.37, 'time_in_force': 'day'}","{'quote_amount': 8467.69, 'asset_quantity': 2.33, 'stop_price': 1085.03, 'time_in_force': 'gtc'}","{'quote_amount': 4168.1, 'asset_quantity': 38.76, 'limit_price': 302.52, 'stop_price': 151.21, 'time_in_force': 'day'}"
ed1d11a2-e600-4a94-a041-6a60e42ebb5f,fb860bb2-adb3-4082-9e3a-d53aed85d35b,TSLA,41a2717c-81bb-437c-8e14-8dfbc536e3fe,buy,"{'effective_price': '191.47', 'quantity': '32.97', 'timestamp': '2024-11-18T05:33:06.960249'}",stop_loss,open,937.53,28.33,2024-11-18T05:33:06.960249,2024-11-18T06:37:06.960249,{'asset_quantity': 65.47},"{'quote_amount': 9847.6, 'asset_quantity': 64.04, 'limit_price': 1866.44, 'time_in_force': 'day'}","{'quote_amount': 2187.9, 'asset_quantity': 10.14, 'stop_price': 492.98, 'time_in_force': 'day'}","{'quote_amount': 8280.31, 'asset_quantity': 66.63, 'limit_price': 1091.17, 'stop_price': 1032.92, 'time_in_force': 'day'}"
59aacefd-d932-4435-9bbe-921c777488bf,ac402f45-8ec4-440e-96c0-532d0da7b6ee,GOOGL,dcf2bca1-0a6d-4321-9a00-f4204ef77af6,buy,"{'effective_price': '350.72', 'quantity': '74.33', 'timestamp': '2024-10-30T07:14:09.960325'}",stop_loss,closed,1943.22,17.86,2024-10-30T07:14:09.960325,2024-10-30T08:45:09.960325,{'asset_quantity': 31.42},"{'quote_amount': 8414.13, 'asset_quantity': 94.56, 'limit_price': 1140.55, 'time_in_force': 'day'}","{'quote_amount': 4237.42, 'asset_quantity': 2.88, 'stop_price': 1268.23, 'time_in_force': 'gtc'}","{'quote_amount': 3168.69, 'asset_quantity': 52.96, 'limit_price': 672.86, 'stop_price': 120.03, 'time_in_force': 'day'}"
d70baaa7-f142-4bc3-a973-3e0fd35ac918,5f06ec81-7b3a-4fc2-ba8a-f8c2e809bf20,MSFT,ed577f76-bb3c-497b-ae66-735b813a38f0,sell,"{'effective_price': '1847.51', 'quantity': '67.98', 'timestamp': '2024-11-12T01:21:04.960398'}",limit,closed,1992.22,65.6,2024-11-12T01:21:04.960398,2024-11-12T03:00:04.960398,{'asset_quantity': 96.89},"{'quote_amount': 4494.18, 'asset_quantity': 4.37, 'limit_price': 981.18, 'time_in_force': 'day'}","{'quote_amount': 210.07, 'asset_quantity': 29.39, 'stop_price': 1015.51, 'time_in_force': 'day'}","{'quote_amount': 8704.97, 'asset_quantity': 80.96, 'limit_price': 1445.66, 'stop_price': 423.07, 'time_in_force': 'gtc'}"
947b37a7-ca43-4cb6-911a-390945f4d29f,e96f1607-1978-4af1-b3c1-5441b064e6fe,MSFT,a068a097-8da6-4b3f-80c3-8d74ed8a0063,buy,"{'effective_price': '1221.94', 'quantity': '67.73', 'timestamp': '2024-10-31T14:30:27.960679'}",limit,cancelled,806.39,44.67,2024-10-31T14:30:27.960679,2024-10-31T16:05:27.960679,{'asset_quantity': 58.95},"{'quote_amount': 1377.84, 'asset_quantity': 7.45, 'limit_price': 1102.13, 'time_in_force': 'day'}","{'quote_amount': 7452.39, 'asset_quantity': 47.54, 'stop_price': 135.86, 'time_in_force': 'day'}","{'quote_amount': 3429.06, 'asset_quantity': 57.67, 'limit_price': 1839.55, 'stop_price': 433.01, 'time_in_force': 'gtc'}"
50bed54d-b260-416b-8052-19f059ea949c,7375506a-b0fa-47f0-bfbb-118964556917,MSFT,f32b9538-c924-4c23-aaad-4cf393566aa6,buy,"{'effective_price': '1803.28', 'quantity': '5.73', 'timestamp': '2024-11-02T15:09:19.960828'}",stop_loss,open,415.02,98.97,2024-11-02T15:09:19.960828,2024-11-02T15:43:19.960828,{'asset_quantity': 29.37},"{'quote_amount': 1444.98, 'asset_quantity': 14.12, 'limit_price': 529.13, 'time_in_force': 'gtc'}","{'quote_amount': 4931.56, 'asset_quantity': 43.18, 'stop_price': 1386.35, 'time_in_force': 'day'}","{'quote_amount': 9651.3, 'asset_quantity': 72.22, 'limit_price': 1390.65, 'stop_price': 1380.84, 'time_in_force': 'gtc'}"
5eb93060-4e8a-44f0-ac65-db8613a26d0c,626aee85-4ba6-4780-b36b-7e57fc280a0c,DIS,a9020311-5d21-4d36-bd2f-ae7a71ef4525,buy,"{'effective_price': '1653.06', 'quantity': '95.54', 'timestamp': '2024-11-03T15:15:48.961046'}",stop_loss,closed,751.28,7.38,2024-11-03T15:15:48.961046,2024-11-03T16:07:48.961046,{'asset_quantity': 72.32},"{'quote_amount': 3717.97, 'asset_quantity': 17.63, 'limit_price': 332.96, 'time_in_force': 'day'}","{'quote_amount': 9535.17, 'asset_quantity': 48.61, 'stop_price': 1211.01, 'time_in_force': 'gtc'}","{'quote_amount': 4386.09, 'asset_quantity': 33.44, 'limit_price': 929.66, 'stop_price': 409.24, 'time_in_force': 'day'}"
792674f3-579b-469f-b87e-74ff03dd11b9,c36399c9-5bfa-489e-8e7e-ebf6de54b5ad,MSFT,d6a2ce01-e6e1-4f5a-bf71-f843a0cb0501,buy,"{'effective_price': '1040.23', 'quantity': '28.75', 'timestamp': '2024-11-08T13:51:55.961193'}",stop_limit,closed,555.09,91.31,2024-11-08T13:51:55.961193,2024-11-08T15:17:55.961193,{'asset_quantity': 23.54},"{'quote_amount': 5256.35, 'asset_quantity': 7.52, 'limit_price': 123.42, 'time_in_force': 'gtc'}","{'quote_amount': 9267.56, 'asset_quantity': 10.07, 'stop_price': 1670.25, 'time_in_force': 'day'}","{'quote_amount': 120.24, 'asset_quantity': 30.8, 'limit_price': 1516.53, 'stop_price': 672.05, 'time_in_force': 'gtc'}"
d825d6e1-25bb-449e-9733-9ee0f8f13cbc,2a775d36-fe1c-4323-87b8-a2cb1cad00fe,MSFT,b22d9c12-a58b-4e5d-8696-eb8d79345b95,buy,"{'effective_price': '1415.85', 'quantity': '68.49', 'timestamp': '2024-10-31T03:13:14.961282'}",stop_limit,open,250.75,27.06,2024-10-31T03:13:14.961282,2024-10-31T03:32:14.961282,{'asset_quantity': 23.88},"{'quote_amount': 863.48, 'asset_quantity': 40.32, 'limit_price': 1906.24, 'time_in_force': 'gtc'}","{'quote_amount': 4776.83, 'asset_quantity': 40.14, 'stop_price': 732.84, 'time_in_force': 'gtc'}","{'quote_amount': 6095.62, 'asset_quantity': 41.94, 'limit_price': 1430.87, 'stop_price': 1678.21, 'time_in_force': 'gtc'}"
b4f0a4c6-bd53-4e0d-9aec-69f5a54f57fc,400c56bd-3167-4d29-b855-bea786cda099,AMZN,d4ed1d50-f7c6-40c2-9b36-cac38aed42f1,buy,"{'effective_price': '1377.82', 'quantity': '74.58', 'timestamp': '2024-11-26T02:54:01.961376'}",stop_limit,cancelled,964.26,17.74,2024-11-26T02:54:01.961376,2024-11-26T03:10:01.961376,{'asset_quantity': 9.18},"{'quote_amount': 5376.4, 'asset_quantity': 12.81, 'limit_price': 1440.33, 'time_in_force': 'gtc'}","{'quote_amount': 8223.65, 'asset_quantity': 73.11, 'stop_price': 382.53, 'time_in_force': 'gtc'}","{'quote_amount': 1748.88, 'asset_quantity': 77.89, 'limit_price': 1076.56, 'stop_price': 1584.46, 'time_in_force': 'gtc'}"
16202846-7db3-421d-ab32-f7a54b5e488d,d46e06cf-57f3-4282-b64b-e1a61529e1a0,TSLA,ed756dd3-aa60-41f1-a2a7-0b72a614494b,buy,"{'effective_price': '143.72', 'quantity': '53.24', 'timestamp': '2024-11-13T06:04:34.961479'}",stop_loss,closed,659.18,17.42,2024-11-13T06:04:34.961479,2024-11-13T07:26:34.961479,{'asset_quantity': 1.18},"{'quote_amount': 2971.48, 'asset_quantity': 43.35, 'limit_price': 467.39, 'time_in_force': 'day'}","{'quote_amount': 5854.63, 'asset_quantity': 88.08, 'stop_price': 1719.83, 'time_in_force': 'gtc'}","{'quote_amount': 3435.19, 'asset_quantity': 17.1, 'limit_price': 1806.73, 'stop_price': 1407.26, 'time_in_force': 'day'}"
ce9d7c15-4386-430c-ac52-c04c23a7f109,63029066-f92c-4aee-9376-90a799540392,DIS,edceb96b-7f7a-4b1f-b474-1832d8268a4b,buy,"{'effective_price': '1306.9', 'quantity': '77.78', 'timestamp': '2024-10-31T09:10:49.961575'}",stop_limit,closed,970.99,17.38,2024-10-31T09:10:49.961575,2024-10-31T10:50:49.961575,{'asset_quantity': 76.17},"{'quote_amount': 5235.04, 'asset_quantity': 10.12, 'limit_price': 1426.79, 'time_in_force': 'day'}","{'quote_amount': 6044.99, 'asset_quantity': 78.33, 'stop_price': 1558.95, 'time_in_force': 'day'}","{'quote_amount': 6768.44, 'asset_quantity': 27.1, 'limit_price': 1429.19, 'stop_price': 119.21, 'time_in_force': 'gtc'}"
ac8a5c5f-e32d-4248-8cc8-29d727e1d384,8acccde4-7c81-4160-9330-a3e187cc3a2f,GOOGL,ec070db4-5e5d-4d9f-90fb-dd7e3fa5d747,buy,"{'effective_price': '1860.91', 'quantity': '94.81', 'timestamp': '2024-11-25T15:49:59.961674'}",stop_limit,cancelled,313.27,17.95,2024-11-25T15:49:59.961674,2024-11-25T16:22:59.961674,{'asset_quantity': 70.76},"{'quote_amount': 2023.89, 'asset_quantity': 1.75, 'limit_price': 1861.64, 'time_in_force': 'gtc'}","{'quote_amount': 3979.96, 'asset_quantity': 70.3, 'stop_price': 1216.93, 'time_in_force': 'day'}","{'quote_amount': 775.57, 'asset_quantity': 29.79, 'limit_price': 988.72, 'stop_price': 126.66, 'time_in_force': 'gtc'}"
512e34fa-e781-468a-bdfa-00ea23205d33,ae0edbd8-a59b-4c5a-b8f3-43d8a3a1a403,AMZN,10a3e5be-0669-4b22-9a8e-f40e770fd06a,sell,"{'effective_price': '1805.93', 'quantity': '71.27', 'timestamp': '2024-11-01T06:40:17.961791'}",limit,open,1340.27,82.47,2024-11-01T06:40:17.961791,2024-11-01T08:16:17.961791,{'asset_quantity': 30.37},"{'quote_amount': 970.24, 'asset_quantity': 28.42, 'limit_price': 602.34, 'time_in_force': 'gtc'}","{'quote_amount': 742.85, 'asset_quantity': 53.36, 'stop_price': 725.03, 'time_in_force': 'day'}","{'quote_amount': 6574.13, 'asset_quantity': 52.52, 'limit_price': 848.44, 'stop_price': 296.92, 'time_in_force': 'day'}"
187c662c-c5dc-4e11-b503-4bfa2a689788,852a0794-38fb-40f9-9133-a85321092370,NVDA,1b7a0af4-0f65-4821-9069-1e894a41ab3b,sell,"{'effective_price': '1954.36', 'quantity': '43.27', 'timestamp': '2024-11-20T09:14:38.961877'}",limit,closed,992.86,49.76,2024-11-20T09:14:38.961877,2024-11-20T09:31:38.961877,{'asset_quantity': 84.82},"{'quote_amount': 8629.37, 'asset_quantity': 56.7, 'limit_price': 1539.44, 'time_in_force': 'gtc'}","{'quote_amount': 511.51, 'asset_quantity': 82.37, 'stop_price': 1149.05, 'time_in_force': 'day'}","{'quote_amount': 7574.2, 'asset_quantity': 60.78, 'limit_price': 1983.0, 'stop_price': 635.85, 'time_in_force': 'day'}"
a4443c6b-4eef-48df-ab93-b7ff412ad1cd,d6293eab-2915-41ca-a1a0-4d03c9aee996,DIS,b1734dbc-b4b0-4c7f-a7c6-9838970f1927,buy,"{'effective_price': '691.24', 'quantity': '34.88', 'timestamp': '2024-11-04T20:51:04.961974'}",limit,closed,1421.9,15.21,2024-11-04T20:51:04.961974,2024-11-04T22:29:04.961974,{'asset_quantity': 74.85},"{'quote_amount': 5750.09, 'asset_quantity': 70.56, 'limit_price': 1931.43, 'time_in_force': 'gtc'}","{'quote_amount': 511.79, 'asset_quantity': 45.68, 'stop_price': 1546.94, 'time_in_force': 'day'}","{'quote_amount': 7325.0, 'asset_quantity': 36.75, 'limit_price': 1651.29, 'stop_price': 1136.96, 'time_in_force': 'gtc'}"
4a01d976-52b4-4f13-81af-e02bf5840b60,71f975c6-3044-402e-af4f-ae41f1cf2fda,GOOGL,f24ab265-0a3f-4f41-9c36-7c4dd34f31e2,buy,"{'effective_price': '284.61', 'quantity': '29.64', 'timestamp': '2024-11-01T14:04:27.962062'}",stop_limit,cancelled,193.76,95.79,2024-11-01T14:04:27.962062,2024-11-01T14:20:27.962062,{'asset_quantity': 28.22},"{'quote_amount': 9375.47, 'asset_quantity': 35.23, 'limit_price': 1540.25, 'time_in_force': 'gtc'}","{'quote_amount': 4826.4, 'asset_quantity': 78.16, 'stop_price': 604.09, 'time_in_force': 'day'}","{'quote_amount': 5781.56, 'asset_quantity': 32.09, 'limit_price': 1772.42, 'stop_price': 446.69, 'time_in_force': 'day'}"
e4f2802d-e885-4f12-8071-73ff4d627ca4,d5a3abd6-5d88-4714-94aa-5e00e7ba6ba0,NVDA,f25b5862-79f6-4295-ab11-39ba18bb07b6,buy,"{'effective_price': '1140.94', 'quantity': '41.48', 'timestamp': '2024-11-04T01:56:40.962147'}",limit,closed,858.59,18.54,2024-11-04T01:56:40.962147,2024-11-04T02:23:40.962147,{'asset_quantity': 40.66},"{'quote_amount': 5203.85, 'asset_quantity': 58.0, 'limit_price': 1826.07, 'time_in_force': 'day'}","{'quote_amount': 5447.92, 'asset_quantity': 31.74, 'stop_price': 1097.7, 'time_in_force': 'day'}","{'quote_amount': 3378.58, 'asset_quantity': 97.01, 'limit_price': 1730.69, 'stop_price': 1900.63, 'time_in_force': 'day'}"
f08bafa2-151d-41a2-8333-89220db8d3d2,3d1ef134-32d7-46f0-bcc2-55c33341c72d,MSFT,aba2e448-f3fc-4a61-bfb1-04fbbc8babf4,sell,"{'effective_price': '1950.97', 'quantity': '58.6', 'timestamp': '2024-10-28T03:58:38.962227'}",market,closed,1953.24,52.95,2024-10-28T03:58:38.962227,2024-10-28T04:51:38.962227,{'asset_quantity': 20.45},"{'quote_amount': 3140.19, 'asset_quantity': 76.89, 'limit_price': 1365.21, 'time_in_force': 'gtc'}","{'quote_amount': 3531.33, 'asset_quantity': 72.39, 'stop_price': 109.67, 'time_in_force': 'day'}","{'quote_amount': 8467.01, 'asset_quantity': 45.45, 'limit_price': 809.66, 'stop_price': 1057.31, 'time_in_force': 'gtc'}"
b02f2d22-6929-4015-afda-42bd19613671,95f7dd87-866f-455d-9998-8c8bebd3242e,AMZN,c92039b0-97ee-48af-9b6e-ec474cdb2b70,buy,"{'effective_price': '1662.65', 'quantity': '89.99', 'timestamp': '2024-11-16T12:03:22.962330'}",market,cancelled,652.88,41.66,2024-11-16T12:03:22.962330,2024-11-16T13:27:22.962330,{'asset_quantity': 32.37},"{'quote_amount': 5574.56, 'asset_quantity': 61.81, 'limit_price': 1174.9, 'time_in_force': 'gtc'}","{'quote_amount': 4477.05, 'asset_quantity': 36.48, 'stop_price': 106.48, 'time_in_force': 'gtc'}","{'quote_amount': 3159.39, 'asset_quantity': 4.16, 'limit_price': 1160.02, 'stop_price': 1668.08, 'time_in_force': 'gtc'}"
1ec6823e-f6e8-4d7b-9053-199d5a9a6166,9fdbd53d-302f-434b-b203-cb73d6521410,NVDA,d0f8a52d-0204-4772-a33d-f434030afaf4,buy,"{'effective_price': '610.86', 'quantity': '23.3', 'timestamp': '2024-11-15T02:02:49.962426'}",market,closed,1449.05,83.27,2024-11-15T02:02:49.962426,2024-11-15T03:18:49.962426,{'asset_quantity': 21.75},"{'quote_amount': 4267.89, 'asset_quantity': 22.2, 'limit_price': 1840.49, 'time_in_force': 'gtc'}","{'quote_amount': 2870.07, 'asset_quantity': 17.84, 'stop_price': 723.03, 'time_in_force': 'gtc'}","{'quote_amount': 1287.94, 'asset_quantity': 94.01, 'limit_price': 143.76, 'stop_price': 342.5, 'time_in_force': 'day'}"
b2a0b225-2aa3-4d2f-bf04-8781cd753cb6,7a4076fa-cf5f-4303-8575-2e67fb0ffca0,NVDA,de4f6dac-353e-4c09-92c2-500c8bae66c8,buy,"{'effective_price': '709.0', 'quantity': '79.59', 'timestamp': '2024-10-29T07:36:03.962515'}",stop_loss,cancelled,1392.36,63.95,2024-10-29T07:36:03.962515,2024-10-29T09:12:03.962515,{'asset_quantity': 33.3},"{'quote_amount': 2739.57, 'asset_quantity': 94.34, 'limit_price': 799.89, 'time_in_force': 'day'}","{'quote_amount': 7245.58, 'asset_quantity': 67.05, 'stop_price': 1060.6, 'time_in_force': 'gtc'}","{'quote_amount': 2953.04, 'asset_quantity': 82.38, 'limit_price': 875.67, 'stop_price': 1641.55, 'time_in_force': 'gtc'}"
0eed5f44-ac42-47d3-8e83-40ac0736caed,ec6f5f0b-7aa6-403c-a29b-97b1a299b591,GOOGL,6819daa3-13c6-48a5-9afe-c3c7004e3bae,buy,"{'effective_price': '1064.84', 'quantity': '85.2', 'timestamp': '2024-11-14T03:01:04.962624'}",market,open,1833.78,74.37,2024-11-14T03:01:04.962624,2024-11-14T03:33:04.962624,{'asset_quantity': 62.45},"{'quote_amount': 2543.99, 'asset_quantity': 75.21, 'limit_price': 451.43, 'time_in_force': 'gtc'}","{'quote_amount': 1763.53, 'asset_quantity': 28.37, 'stop_price': 751.45, 'time_in_force': 'gtc'}","{'quote_amount': 8152.27, 'asset_quantity': 72.84, 'limit_price': 1525.73, 'stop_price': 1123.42, 'time_in_force': 'day'}"
768a5c0e-6d6e-49c0-8d34-3cdab6b245b2,1c7d15c8-b97a-4fd9-8efb-d16e24e542f7,MSFT,d9706367-c4f5-410d-9c76-cce350a94040,sell,"{'effective_price': '116.86', 'quantity': '84.55', 'timestamp': '2024-11-23T06:59:13.962747'}",stop_loss,cancelled,1990.51,23.12,2024-11-23T06:59:13.962747,2024-11-23T07:10:13.962747,{'asset_quantity': 95.42},"{'quote_amount': 8764.63, 'asset_quantity': 39.15, 'limit_price': 1913.35, 'time_in_force': 'gtc'}","{'quote_amount': 4059.84, 'asset_quantity': 64.13, 'stop_price': 1284.97, 'time_in_force': 'gtc'}","{'quote_amount': 5368.67, 'asset_quantity': 60.99, 'limit_price': 755.56, 'stop_price': 1253.61, 'time_in_force': 'gtc'}"
407d4e18-851f-4ad3-8cb3-13bc9901ac43,9fb9afc0-0955-4983-a590-d8c16ebcfeac,TSLA,872f84f5-1774-428c-9e70-8dd11edfd8bc,sell,"{'effective_price': '579.87', 'quantity': '54.83', 'timestamp': '2024-11-24T21:08:59.962837'}",stop_limit,cancelled,1411.03,90.59,2024-11-24T21:08:59.962837,2024-11-24T21:15:59.962837,{'asset_quantity': 45.24},"{'quote_amount': 9310.42, 'asset_quantity': 87.28, 'limit_price': 1942.72, 'time_in_force': 'gtc'}","{'quote_amount': 9311.7, 'asset_quantity': 20.53, 'stop_price': 1277.96, 'time_in_force': 'gtc'}","{'quote_amount': 53.23, 'asset_quantity': 75.61, 'limit_price': 1985.25, 'stop_price': 1584.66, 'time_in_force': 'gtc'}"
6a50dd30-b8a5-41f6-8e96-abfcc81c4b2a,e7cff0e3-447c-454c-83df-ab6de3089847,JPM,b7b62e90-5df6-4bcf-92f9-3f4d4fee540b,sell,"{'effective_price': '1389.08', 'quantity': '94.67', 'timestamp': '2024-11-02T04:37:12.962933'}",market,cancelled,775.25,71.27,2024-11-02T04:37:12.962933,2024-11-02T05:31:12.962933,{'asset_quantity': 85.18},"{'quote_amount': 1029.73, 'asset_quantity': 53.23, 'limit_price': 972.83, 'time_in_force': 'day'}","{'quote_amount': 4805.85, 'asset_quantity': 26.22, 'stop_price': 1195.74, 'time_in_force': 'gtc'}","{'quote_amount': 3179.78, 'asset_quantity': 99.89, 'limit_price': 1810.82, 'stop_price': 1569.01, 'time_in_force': 'day'}"
52fbee8d-2817-4019-9ded-f8ccfbdc9372,1e967301-9d3f-4ba0-b225-e7ddce684046,DIS,2293d6fb-cc6c-40cf-b43a-dee1891b8d49,sell,"{'effective_price': '877.35', 'quantity': '43.21', 'timestamp': '2024-10-29T19:24:49.963028'}",limit,cancelled,875.5,51.39,2024-10-29T19:24:49.963028,2024-10-29T20:05:49.963028,{'asset_quantity': 4.63},"{'quote_amount': 9669.32, 'asset_quantity': 61.47, 'limit_price': 1330.16, 'time_in_force': 'gtc'}","{'quote_amount': 4692.61, 'asset_quantity': 80.71, 'stop_price': 950.82, 'time_in_force': 'day'}","{'quote_amount': 2192.04, 'asset_quantity': 75.05, 'limit_price': 472.91, 'stop_price': 1851.12, 'time_in_force': 'day'}"
